available,cash_pct,fees_cny,max_dd,profit_aud,slippage_cny,stamp_cny,terminal_aud,trades,version,xirr
True,0.7141326073106524,5.327263048290972,-0.07086145122320953,3452.868227983916,8.592359755308012,1.4747284760200234,21452.868227983916,213,fractional,0.06963655355168885
True,0.6876513913525399,100.30597514330684,-0.07485517927695429,2390.2628600409007,15.298757165342723,3.49526055932892,20390.2628600409,20,board_lot,0.04937910609245655
False,,,,,,,,,csi300,
False,,,,,,,,,csi1000,
